relative_ms,protocol,can_id,byte0,byte1,byte2,byte3,byte4,byte5,byte6,byte7
99350,CAN,256,70,98,79,150,88,0,0,0
99362,CAN,512,118,16,56,251,147,82,0,0
99375,CAN,256,8,88,63,76,54,255,0,0
99387,CAN,512,85,16,7,255,157,80,0,0
99400,CAN,256,115,88,57,80,87,255,0,0
99412,CAN,512,5,16,201,4,169,85,0,0
99425,CAN,256,204,87,94,109,193,1,0,0
99437,CAN,512,14,16,55,1,157,83,0,0
99450,CAN,256,251,85,46,118,22,0,0,0
99462,CAN,512,241,16,120,1,165,80,0,0
99475,CAN,256,106,106,92,71,54,0,0,0
99487,CAN,512,170,16,23,0,156,93,0,0
99500,CAN,256,69,82,87,82,89,1,0,0
99512,CAN,512,83,16,191,252,159,90,0,0
99525,CAN,256,63,79,70,106,203,255,0,0
99537,CAN,512,6,16,229,1,150,88,0,0
99550,CAN,256,95,87,35,106,215,255,0,0
99562,CAN,512,175,16,119,255,163,94,0,0
99575,CAN,256,89,91,70,102,180,254,0,0
99587,CAN,512,178,16,122,2,163,86,0,0
99600,CAN,256,229,90,40,89,204,255,0,0
99612,CAN,512,53,16,123,254,146,83,0,0
99625,CAN,256,167,104,55,66,81,0,0,0
99637,CAN,512,161,16,193,255,167,92,0,0
99650,CAN,256,43,101,67,100,171,255,0,0
99662,CAN,512,99,16,205,255,159,88,0,0
99675,CAN,256,27,105,73,126,162,255,0,0
99687,CAN,512,193,16,77,253,166,84,0,0
99700,CAN,256,244,69,78,129,175,255,0,0
99712,CAN,512,162,16,104,253,158,71,0,0
99725,CAN,256,112,79,73,111,173,255,0,0
99737,CAN,512,125,16,90,254,153,83,0,0
99750,CAN,256,124,90,42,109,127,255,0,0
99762,CAN,512,230,15,195,3,162,91,0,0
99775,CAN,256,252,101,94,105,50,0,0,0
99787,CAN,512,121,16,4,2,171,86,0,0
99800,CAN,256,167,103,34,73,255,255,0,0
99812,CAN,512,89,16,161,1,151,87,0,0
99825,CAN,256,237,80,35,105,15,1,0,0
99837,CAN,512,115,16,255,0,160,89,0,0
99850,CAN,256,76,101,86,84,251,0,0,0
99862,CAN,512,38,16,169,2,162,78,0,0
99875,CAN,256,191,110,54,90,65,0,0,0
99887,CAN,512,36,16,106,255,150,85,0,0
99900,CAN,256,188,110,64,64,78,0,0,0
99912,CAN,512,148,17,119,1,151,82,0,0
99925,CAN,256,219,90,72,101,77,0,0,0
99937,CAN,512,66,16,85,253,148,91,0,0
99950,CAN,256,234,83,69,107,0,255,0,0
99962,CAN,512,124,16,33,254,151,86,0,0
99975,CAN,256,62,89,71,120,140,254,0,0
99987,CAN,512,199,16,122,253,140,74,0,0
100000,CAN,256,98,103,76,96,240,255,0,0
100012,CAN,512,147,16,67,255,173,86,0,0
100025,CAN,256,218,99,11,138,14,254,0,0
100037,CAN,512,72,16,150,3,161,87,0,0
100050,CAN,256,119,98,80,134,120,0,0,0
100062,CAN,512,80,16,15,254,167,95,0,0
100075,CAN,256,234,116,42,108,69,1,0,0
100087,CAN,512,78,16,117,3,165,96,0,0
100100,CAN,256,50,87,37,98,78,0,0,0
100112,CAN,512,135,16,175,255,149,87,0,0
100125,CAN,256,85,96,37,71,58,0,0,0
100137,CAN,512,172,16,224,254,155,87,0,0
100150,CAN,256,179,82,62,91,85,255,0,0
100162,CAN,512,254,15,44,1,167,83,0,0
100175,CAN,256,254,94,45,86,134,0,0,0
100187,CAN,512,226,15,47,0,151,78,0,0
100200,CAN,256,203,75,43,80,104,255,0,0
100212,CAN,512,46,16,175,255,169,86,0,0
100225,CAN,256,159,87,30,125,33,0,0,0
100237,CAN,512,3,16,81,1,161,84,0,0
100250,CAN,256,47,90,63,74,164,0,0,0
100262,CAN,512,199,16,55,255,168,80,0,0
100275,CAN,256,197,103,79,85,254,255,0,0
100287,CAN,512,117,16,23,2,155,84,0,0
100300,CAN,256,243,91,64,69,42,255,0,0
100312,CAN,512,108,16,209,251,151,82,0,0
100325,CAN,256,192,93,53,91,253,254,0,0
100337,CAN,512,121,16,83,0,170,98,0,0
100350,CAN,256,161,112,28,91,174,0,0,0
100362,CAN,512,93,16,14,2,158,86,0,0
100375,CAN,256,85,92,50,126,97,255,0,0
100387,CAN,512,96,16,25,0,157,87,0,0
100400,CAN,256,168,90,37,107,42,0,0,0
100412,CAN,512,237,16,185,253,167,86,0,0
100425,CAN,256,159,82,72,82,70,0,0,0
100437,CAN,512,217,16,175,253,166,87,0,0
100450,CAN,256,1,106,85,111,42,255,0,0
100462,CAN,512,16,16,30,254,157,91,0,0
100475,CAN,256,30,107,37,97,60,255,0,0
100487,CAN,512,44,16,158,255,140,87,0,0
100500,CAN,256,114,84,36,97,136,0,0,0
100512,CAN,512,53,16,148,254,153,76,0,0
100525,CAN,256,208,79,19,103,70,255,0,0
100537,CAN,512,29,16,130,254,141,85,0,0
100550,CAN,256,236,95,89,128,167,255,0,0
100562,CAN,512,14,16,125,2,156,92,0,0
100575,CAN,256,246,120,58,91,39,1,0,0
100587,CAN,512,103,16,188,3,167,87,0,0
100600,CAN,256,20,116,57,88,94,1,0,0
100612,CAN,512,10,16,17,254,149,79,0,0
100625,CAN,256,176,98,102,84,233,255,0,0
100637,CAN,512,5,16,56,252,159,83,0,0
100650,CAN,256,167,94,60,105,70,1,0,0
100662,CAN,512,157,16,55,253,164,86,0,0
100675,CAN,256,248,105,47,94,44,1,0,0
100687,CAN,512,59,16,173,254,145,89,0,0
100700,CAN,256,222,99,58,93,79,0,0,0
100712,CAN,512,79,16,59,0,161,84,0,0
100725,CAN,256,208,85,53,82,96,255,0,0
100737,CAN,512,75,16,114,0,153,95,0,0
100750,CAN,256,122,82,36,88,214,255,0,0
100762,CAN,512,183,15,91,0,164,83,0,0
100775,CAN,256,95,101,77,112,158,0,0,0
100787,CAN,512,145,16,138,254,157,82,0,0
100800,CAN,256,34,61,69,87,54,1,0,0
100812,CAN,512,175,15,48,1,158,87,0,0
100825,CAN,256,8,92,42,93,220,0,0,0
100837,CAN,512,23,16,175,3,164,83,0,0
100850,CAN,256,230,93,31,75,174,0,0,0
100862,CAN,512,185,16,2,255,157,85,0,0
100875,CAN,256,136,86,56,90,248,254,0,0
100887,CAN,512,190,16,209,0,154,79,0,0
100900,CAN,256,21,95,45,113,234,1,0,0
100912,CAN,512,100,16,145,253,159,85,0,0
100925,CAN,256,85,107,64,100,66,0,0,0
100937,CAN,512,204,16,16,254,164,81,0,0
100950,CAN,256,203,87,53,91,63,1,0,0
100962,CAN,512,20,17,4,253,156,81,0,0
100975,CAN,256,191,102,57,95,154,255,0,0
100987,CAN,512,182,16,149,1,169,93,0,0
101000,CAN,256,150,101,85,81,77,0,0,0
101012,CAN,512,202,16,210,1,158,82,0,0
101025,CAN,256,253,107,98,115,223,0,0,0
101037,CAN,512,35,16,107,2,151,80,0,0
101050,CAN,256,27,112,79,94,77,0,0,0
101062,CAN,512,96,16,248,253,150,80,0,0
101075,CAN,256,181,103,77,84,253,255,0,0
101087,CAN,512,57,16,123,255,157,92,0,0
101100,CAN,256,5,116,73,82,102,0,0,0
101112,CAN,512,143,16,203,252,163,85,0,0
101125,CAN,256,176,124,69,103,244,0,0,0
101137,CAN,512,118,16,230,252,174,88,0,0
101150,CAN,256,190,99,71,97,118,255,0,0
101162,CAN,512,156,16,255,1,169,84,0,0
101175,CAN,256,56,74,50,94,220,255,0,0
101187,CAN,512,66,16,165,0,159,82,0,0
101200,CAN,256,94,101,28,65,147,254,0,0
101212,CAN,512,211,16,45,255,151,80,0,0
101225,CAN,256,64,95,40,79,77,0,0,0
101237,CAN,512,149,16,200,0,157,82,0,0
101250,CAN,256,215,81,54,115,146,254,0,0
101262,CAN,512,225,15,107,1,161,79,0,0
101275,CAN,256,100,116,58,70,199,0,0,0
101287,CAN,512,103,16,234,255,177,87,0,0
101300,CAN,256,19,67,76,126,20,255,0,0
101312,CAN,512,58,16,99,252,156,83,0,0
101325,CAN,256,191,79,63,90,216,254,0,0
101337,CAN,512,158,16,173,254,156,90,0,0
101350,CAN,256,244,99,17,89,77,255,0,0
101362,CAN,512,137,16,209,2,161,87,0,0
101375,CAN,256,233,77,60,95,90,1,0,0
101387,CAN,512,104,16,101,2,159,87,0,0
101400,CAN,256,93,90,75,63,164,254,0,0
101412,CAN,512,66,16,16,255,170,83,0,0
101425,CAN,256,199,90,49,108,142,0,0,0
101437,CAN,512,124,16,4,2,153,91,0,0
101450,CAN,256,145,79,100,82,165,255,0,0
101462,CAN,512,8,16,221,254,149,89,0,0
101475,CAN,256,106,86,103,108,236,255,0,0
101487,CAN,512,97,16,220,254,168,72,0,0
101500,CAN,256,4,86,84,98,74,255,0,0
101512,CAN,512,248,16,204,1,158,85,0,0
101525,CAN,256,191,100,65,80,208,1,0,0
101537,CAN,512,101,16,121,254,160,84,0,0
101550,CAN,256,78,76,42,113,216,255,0,0
101562,CAN,512,228,15,248,1,162,83,0,0
101575,CAN,256,70,89,64,119,166,254,0,0
101587,CAN,512,43,16,39,1,152,86,0,0
101600,CAN,256,244,89,77,76,225,0,0,0
101612,CAN,512,82,16,129,254,161,81,0,0
101625,CAN,256,151,104,75,114,125,0,0,0
101637,CAN,512,157,16,161,255,166,83,0,0
101650,CAN,256,180,103,67,93,152,0,0,0
101662,CAN,512,62,16,65,2,160,86,0,0
101675,CAN,256,233,87,60,125,255,255,0,0
101687,CAN,512,177,16,183,254,164,94,0,0
101700,CAN,256,217,107,41,114,55,255,0,0
101712,CAN,512,233,16,17,1,158,81,0,0
101725,CAN,256,184,89,21,81,152,0,0,0
101737,CAN,512,92,16,83,2,163,77,0,0
101750,CAN,256,108,89,44,93,237,0,0,0
101762,CAN,512,160,16,107,255,168,96,0,0
101775,CAN,256,94,105,50,85,162,0,0,0
101787,CAN,512,61,16,255,251,156,90,0,0
101800,CAN,256,19,101,64,66,33,255,0,0
101812,CAN,512,91,16,67,0,139,81,0,0
101825,CAN,256,105,92,37,115,68,0,0,0
101837,CAN,512,81,16,188,1,156,88,0,0
101850,CAN,256,64,85,76,97,238,254,0,0
101862,CAN,512,127,16,165,254,167,84,0,0
101875,CAN,256,239,115,24,87,95,0,0,0
101887,CAN,512,130,16,150,1,162,85,0,0
101900,CAN,256,105,95,99,77,203,0,0,0
101912,CAN,512,28,17,231,254,148,86,0,0
101925,CAN,256,226,89,8,91,194,255,0,0
101937,CAN,512,29,16,19,1,182,80,0,0
101950,CAN,256,169,95,89,109,26,0,0,0
101962,CAN,512,68,16,125,253,160,80,0,0
101975,CAN,256,239,83,39,116,208,255,0,0
101987,CAN,512,114,16,210,2,180,85,0,0
102000,CAN,256,26,104,68,113,137,255,0,0
102012,CAN,512,53,16,59,4,161,81,0,0
102025,CAN,256,246,94,42,71,102,0,0,0
102037,CAN,512,13,16,17,255,155,78,0,0
102050,CAN,256,184,88,64,80,6,0,0,0
102062,CAN,512,96,16,70,3,153,79,0,0
102075,CAN,256,130,121,22,140,211,255,0,0
102087,CAN,512,8,16,157,1,150,87,0,0
102100,CAN,256,42,113,57,92,118,255,0,0
102112,CAN,512,65,16,255,255,166,82,0,0
102125,CAN,256,202,87,53,118,140,0,0,0
102137,CAN,512,106,16,108,252,156,81,0,0
102150,CAN,256,15,85,59,101,113,0,0,0
102162,CAN,512,37,16,175,254,171,81,0,0
102175,CAN,256,226,78,52,137,192,255,0,0
102187,CAN,512,239,15,47,1,165,86,0,0
102200,CAN,256,199,88,37,95,18,0,0,0
102212,CAN,512,73,16,210,249,157,80,0,0
102225,CAN,256,71,101,73,110,98,254,0,0
102237,CAN,512,172,16,14,0,171,88,0,0
102250,CAN,256,44,98,90,75,233,0,0,0
102262,CAN,512,100,16,200,255,175,82,0,0
102275,CAN,256,13,105,62,98,5,255,0,0
102287,CAN,512,154,16,170,2,172,98,0,0
102300,CAN,256,1,103,15,114,1,255,0,0
102312,CAN,512,99,16,160,0,169,90,0,0
102325,CAN,256,27,92,80,95,28,0,0,0
102337,CAN,512,47,16,10,254,158,81,0,0
102350,CAN,256,96,91,64,109,138,255,0,0
102362,CAN,512,254,15,21,0,173,98,0,0
102375,CAN,256,88,87,55,90,172,255,0,0
102387,CAN,512,108,16,167,0,164,85,0,0
102400,CAN,256,87,100,34,121,174,255,0,0
102412,CAN,512,14,16,88,0,154,81,0,0
102425,CAN,256,216,87,36,100,156,255,0,0
102437,CAN,512,21,16,190,0,162,83,0,0
102450,CAN,256,53,108,54,118,59,1,0,0
102462,CAN,512,194,15,76,3,158,81,0,0
102475,CAN,256,249,106,89,67,1,255,0,0
102487,CAN,512,60,16,158,0,156,86,0,0
102500,CAN,256,203,85,24,111,157,255,0,0
102512,CAN,512,107,16,88,254,165,81,0,0
102525,CAN,256,86,78,35,87,243,255,0,0
102537,CAN,512,225,15,0,1,164,83,0,0
102550,CAN,256,173,82,52,73,223,0,0,0
102562,CAN,512,120,16,63,252,149,88,0,0
102575,CAN,256,177,109,43,90,4,255,0,0
102587,CAN,512,7,16,197,250,154,84,0,0
102600,CAN,256,181,111,55,111,159,0,0,0
102612,CAN,512,127,16,248,2,158,77,0,0
102625,CAN,256,187,102,44,102,173,255,0,0
102637,CAN,512,152,16,234,0,155,92,0,0
102650,CAN,256,7,102,97,47,170,255,0,0
102662,CAN,512,9,16,250,253,164,87,0,0
102675,CAN,256,194,97,63,119,175,0,0,0
102687,CAN,512,158,16,29,0,153,77,0,0
102700,CAN,256,201,92,41,89,223,254,0,0
102712,CAN,512,52,16,206,0,162,87,0,0
102725,CAN,256,181,113,46,89,118,0,0,0
102737,CAN,512,195,16,253,253,163,85,0,0
102750,CAN,256,201,99,72,81,198,255,0,0
102762,CAN,512,254,15,251,255,163,82,0,0
102775,CAN,256,180,110,72,88,36,254,0,0
102787,CAN,512,110,16,151,254,159,86,0,0
102800,CAN,256,197,78,49,142,66,2,0,0
102812,CAN,512,86,16,34,252,151,83,0,0
102825,CAN,256,138,85,86,91,30,255,0,0
102837,CAN,512,184,16,120,253,145,81,0,0
102850,CAN,256,75,100,85,123,168,1,0,0
102862,CAN,512,165,16,193,1,142,82,0,0
102875,CAN,256,80,83,46,109,149,1,0,0
102887,CAN,512,45,16,142,255,164,89,0,0
102900,CAN,256,217,100,87,56,208,255,0,0
102912,CAN,512,61,16,228,254,173,76,0,0
102925,CAN,256,209,101,59,86,126,0,0,0
102937,CAN,512,124,15,191,254,160,86,0,0
102950,CAN,256,106,72,73,122,16,0,0,0
102962,CAN,512,194,15,164,0,157,85,0,0
102975,CAN,256,179,96,46,92,35,0,0,0
102987,CAN,512,179,15,209,0,155,85,0,0
103000,CAN,256,207,79,89,110,78,255,0,0
103012,CAN,512,98,16,21,253,164,90,0,0
103025,CAN,256,28,84,64,79,49,0,0,0
103037,CAN,512,50,17,26,254,169,84,0,0
103050,CAN,256,203,73,32,66,206,255,0,0
103062,CAN,512,140,16,39,253,158,83,0,0
103075,CAN,256,162,66,69,134,79,0,0,0
103087,CAN,512,249,16,120,255,148,86,0,0
103100,CAN,256,99,96,23,88,12,1,0,0
103112,CAN,512,190,16,32,5,153,84,0,0
103125,CAN,256,208,103,71,132,202,255,0,0
103137,CAN,512,206,15,248,1,163,75,0,0
103150,CAN,256,163,110,61,108,175,0,0,0
103162,CAN,512,54,16,190,0,153,86,0,0
103175,CAN,256,20,74,50,133,5,0,0,0
103187,CAN,512,99,16,86,254,158,79,0,0
103200,CAN,256,48,88,72,88,58,0,0,0
103212,CAN,512,63,16,201,254,156,80,0,0
103225,CAN,256,4,84,72,81,0,0,0,0
103237,CAN,512,112,16,203,254,155,77,0,0
103250,CAN,256,59,97,63,105,240,255,0,0
103262,CAN,512,38,16,178,253,156,87,0,0
103275,CAN,256,215,94,3,95,70,254,0,0
103287,CAN,512,119,16,17,254,159,88,0,0
103300,CAN,256,235,75,46,106,249,255,0,0
103312,CAN,512,175,16,197,252,160,82,0,0
103325,CAN,256,5,92,69,113,30,255,0,0
103337,CAN,512,33,16,138,0,150,85,0,0
103350,CAN,256,104,102,79,116,177,0,0,0
103362,CAN,512,20,16,166,1,165,77,0,0
103375,CAN,256,216,95,65,101,240,255,0,0
103387,CAN,512,105,16,15,1,155,86,0,0
103400,CAN,256,199,130,84,117,254,255,0,0
103412,CAN,512,255,15,194,1,172,88,0,0
103425,CAN,256,100,92,65,123,230,0,0,0
103437,CAN,512,150,16,23,1,152,91,0,0
103450,CAN,256,126,79,83,92,128,0,0,0
103462,CAN,512,159,16,134,255,161,83,0,0
103475,CAN,256,75,101,56,104,104,255,0,0
103487,CAN,512,148,16,106,0,165,78,0,0
103500,CAN,256,170,111,58,122,63,0,0,0
103512,CAN,512,187,16,246,254,161,88,0,0
103525,CAN,256,146,90,61,89,15,255,0,0
103537,CAN,512,95,16,132,3,166,82,0,0
103550,CAN,256,113,85,93,95,188,0,0,0
103562,CAN,512,73,16,102,0,151,86,0,0
103575,CAN,256,94,111,64,79,87,0,0,0
103587,CAN,512,45,16,203,0,157,95,0,0
103600,CAN,256,183,94,50,82,198,0,0,0
103612,CAN,512,76,16,134,1,159,81,0,0
103625,CAN,256,177,105,62,76,136,255,0,0
103637,CAN,512,185,16,158,0,171,86,0,0
103650,CAN,256,79,104,88,85,240,255,0,0
103662,CAN,512,13,16,235,254,145,83,0,0
103675,CAN,256,252,88,52,80,236,254,0,0
103687,CAN,512,36,16,66,5,158,86,0,0
103700,CAN,256,90,98,65,91,67,0,0,0
103712,CAN,512,12,16,104,253,153,74,0,0
103725,CAN,256,139,90,70,111,105,0,0,0
103737,CAN,512,67,16,16,2,164,89,0,0
103750,CAN,256,72,100,67,60,249,254,0,0
103762,CAN,512,89,16,125,0,168,83,0,0
103775,CAN,256,224,88,81,126,81,1,0,0
103787,CAN,512,79,16,50,255,151,91,0,0
103800,CAN,256,220,84,72,107,24,0,0,0
103812,CAN,512,127,16,228,251,157,89,0,0
103825,CAN,256,101,68,28,102,74,0,0,0
103837,CAN,512,165,16,187,253,165,89,0,0
103850,CAN,256,100,67,80,135,134,255,0,0
103862,CAN,512,88,16,118,2,162,77,0,0
103875,CAN,256,65,116,57,109,243,255,0,0
103887,CAN,512,165,15,74,0,156,87,0,0
103900,CAN,256,38,107,44,105,254,0,0,0
103912,CAN,512,91,16,181,253,154,86,0,0
103925,CAN,256,34,91,42,120,13,1,0,0
103937,CAN,512,148,16,170,1,150,84,0,0
103950,CAN,256,47,85,64,105,76,0,0,0
103962,CAN,512,179,16,125,2,164,91,0,0
103975,CAN,256,131,106,54,111,76,255,0,0
103987,CAN,512,101,16,111,253,144,83,0,0
104000,CAN,256,253,86,73,111,31,1,0,0
104012,CAN,512,152,16,200,1,159,78,0,0
104025,CAN,256,67,93,66,132,126,255,0,0
104037,CAN,512,122,16,230,253,145,88,0,0
104050,CAN,256,216,113,70,86,216,255,0,0
104062,CAN,512,20,16,222,255,162,84,0,0
104075,CAN,256,179,78,46,104,171,255,0,0
104087,CAN,512,58,16,171,254,166,81,0,0
104100,CAN,256,181,105,40,94,8,0,0,0
104112,CAN,512,118,16,176,2,153,85,0,0
104125,CAN,256,0,93,64,115,112,255,0,0
104137,CAN,512,102,16,171,255,157,80,0,0
104150,CAN,256,174,86,55,99,185,254,0,0
104162,CAN,512,51,16,162,2,154,87,0,0
104175,CAN,256,216,96,53,94,234,255,0,0
104187,CAN,512,126,16,58,254,158,87,0,0
104200,CAN,256,193,107,78,71,34,255,0,0
104212,CAN,512,11,16,216,254,164,87,0,0
104225,CAN,256,214,97,40,81,174,254,0,0
104237,CAN,512,101,16,37,253,156,90,0,0
104250,CAN,256,5,112,97,99,7,1,0,0
104262,CAN,512,215,16,200,3,158,77,0,0
104275,CAN,256,13,92,40,133,21,1,0,0
104287,CAN,512,216,15,254,255,157,84,0,0
104300,CAN,256,154,86,37,123,239,0,0,0
104312,CAN,512,23,17,217,0,161,77,0,0
104325,CAN,256,250,101,52,128,168,254,0,0
104337,CAN,512,172,16,43,255,160,96,0,0
104350,CAN,256,80,72,63,70,31,0,0,0
104362,CAN,512,64,16,246,1,149,88,0,0
104375,CAN,256,72,112,67,121,34,0,0,0
104387,CAN,512,125,16,195,0,169,88,0,0
104400,CAN,256,14,98,87,96,170,255,0,0
104412,CAN,512,240,15,91,254,149,87,0,0
104425,CAN,256,106,106,57,107,20,2,0,0
104437,CAN,512,135,16,196,253,151,86,0,0
104450,CAN,256,192,106,55,92,22,1,0,0
104462,CAN,512,82,16,115,254,153,84,0,0
104475,CAN,256,70,82,84,99,11,255,0,0
104487,CAN,512,241,16,47,254,151,87,0,0
104500,CAN,256,108,104,69,108,133,254,0,0
104512,CAN,512,75,16,231,254,158,88,0,0
104525,CAN,256,79,85,56,114,171,1,0,0
104537,CAN,512,231,15,113,254,172,89,0,0
104550,CAN,256,126,63,38,113,28,0,0,0
104562,CAN,512,76,16,243,2,158,85,0,0
104575,CAN,256,87,94,56,77,30,1,0,0
104587,CAN,512,222,15,198,254,157,82,0,0
104600,CAN,256,29,107,29,119,0,1,0,0
104612,CAN,512,243,16,51,2,158,74,0,0
104625,CAN,256,29,85,91,141,13,0,0,0
104637,CAN,512,69,16,81,252,157,90,0,0
104650,CAN,256,139,96,33,100,19,0,0,0
104662,CAN,512,250,15,111,1,154,78,0,0
104675,CAN,256,219,93,65,127,168,255,0,0
104687,CAN,512,114,16,2,254,142,90,0,0
104700,CAN,256,116,88,66,129,78,0,0,0
104712,CAN,512,45,16,118,5,165,88,0,0
104725,CAN,256,75,112,68,126,241,0,0,0
104737,CAN,512,92,16,97,254,169,83,0,0
104750,CAN,256,207,86,40,111,95,0,0,0
104762,CAN,512,69,16,53,255,169,87,0,0
104775,CAN,256,183,68,61,133,24,0,0,0
104787,CAN,512,248,15,84,255,159,89,0,0
104800,CAN,256,85,116,75,105,179,255,0,0
104812,CAN,512,18,16,31,254,177,82,0,0
104825,CAN,256,22,93,43,91,37,0,0,0
104837,CAN,512,250,15,128,2,160,78,0,0
104850,CAN,256,157,96,53,117,16,255,0,0
104862,CAN,512,99,16,231,254,162,91,0,0
104875,CAN,256,219,84,54,152,115,255,0,0
104887,CAN,512,213,16,144,2,148,86,0,0
104900,CAN,256,61,102,62,70,163,254,0,0
104912,CAN,512,50,16,30,0,161,92,0,0
104925,CAN,256,104,101,65,89,217,0,0,0
104937,CAN,512,87,16,181,255,161,85,0,0
104950,CAN,256,87,119,68,97,246,255,0,0
104962,CAN,512,45,16,228,254,156,94,0,0
104975,CAN,256,253,104,34,94,233,0,0,0
104987,CAN,512,122,16,8,1,170,72,0,0
105000,CAN,256,20,84,53,133,149,254,0,0
105012,CAN,512,226,16,90,1,147,89,0,0
105025,CAN,256,248,115,72,84,23,1,0,0
105037,CAN,512,148,16,174,254,161,79,0,0
105050,CAN,256,80,104,70,94,8,255,0,0
105062,CAN,512,217,15,38,1,152,75,0,0
105075,CAN,256,202,100,35,96,149,255,0,0
105087,CAN,512,102,16,214,255,169,84,0,0
105100,CAN,256,237,92,50,116,175,0,0,0
105112,CAN,512,254,15,44,255,164,85,0,0
105125,CAN,256,142,80,39,146,220,255,0,0
105137,CAN,512,99,16,167,0,155,88,0,0
105150,CAN,256,204,91,65,97,153,0,0,0
105162,CAN,512,101,16,253,255,152,82,0,0
105175,CAN,256,147,100,31,105,175,255,0,0
105187,CAN,512,93,16,25,253,158,86,0,0
105200,CAN,256,82,80,63,93,94,0,0,0
105212,CAN,512,26,16,16,255,154,85,0,0
105225,CAN,256,39,100,76,131,112,0,0,0
105237,CAN,512,86,16,155,255,152,76,0,0
105250,CAN,256,251,87,69,98,139,255,0,0
105262,CAN,512,71,16,244,254,167,88,0,0
105275,CAN,256,228,65,48,125,251,0,0,0
105287,CAN,512,2,16,188,255,149,91,0,0
105300,CAN,256,93,110,40,76,87,255,0,0
105312,CAN,512,101,16,41,0,160,83,0,0
105325,CAN,256,164,113,97,108,97,255,0,0
105337,CAN,512,168,16,46,3,165,90,0,0
105350,CAN,256,78,93,41,102,33,0,0,0
105362,CAN,512,106,16,189,252,172,79,0,0
105375,CAN,256,194,105,33,75,17,0,0,0
105387,CAN,512,35,16,241,2,157,87,0,0
105400,CAN,256,197,96,48,121,179,255,0,0
105412,CAN,512,181,16,233,0,159,78,0,0
105425,CAN,256,214,70,37,75,124,0,0,0
105437,CAN,512,135,16,210,255,161,86,0,0
105450,CAN,256,22,73,47,110,228,0,0,0
105462,CAN,512,160,16,151,0,155,99,0,0
105475,CAN,256,61,93,63,107,95,0,0,0
105487,CAN,512,12,16,118,255,158,87,0,0
105500,CAN,256,98,86,50,134,21,0,0,0
105512,CAN,512,2,16,75,254,164,86,0,0
105525,CAN,256,115,93,74,67,242,255,0,0
105537,CAN,512,26,16,244,2,151,80,0,0
105550,CAN,256,156,83,59,103,244,255,0,0
105562,CAN,512,100,16,103,2,155,92,0,0
105575,CAN,256,75,81,54,75,246,254,0,0
105587,CAN,512,26,16,133,1,167,86,0,0
105600,CAN,256,29,90,37,123,19,254,0,0
105612,CAN,512,101,16,125,1,152,90,0,0
105625,CAN,256,137,76,50,92,251,0,0,0
105637,CAN,512,251,15,93,0,170,98,0,0
105650,CAN,256,69,94,67,108,20,1,0,0
105662,CAN,512,222,15,161,253,183,87,0,0
105675,CAN,256,178,126,52,95,232,0,0,0
105687,CAN,512,103,16,204,253,164,78,0,0
105700,CAN,256,3,97,55,98,216,255,0,0
105712,CAN,512,190,16,177,0,162,85,0,0
105725,CAN,256,209,102,81,129,82,0,0,0
105737,CAN,512,126,16,62,2,157,67,0,0
105750,CAN,256,255,83,84,97,189,0,0,0
105762,CAN,512,17,16,47,255,152,84,0,0
105775,CAN,256,21,103,18,84,243,0,0,0
105787,CAN,512,208,15,222,252,160,85,0,0
105800,CAN,256,17,100,59,91,200,0,0,0
105812,CAN,512,2,16,44,254,166,84,0,0
105825,CAN,256,24,110,20,93,244,253,0,0
105837,CAN,512,241,15,16,1,161,80,0,0
105850,CAN,256,59,71,45,102,50,2,0,0
105862,CAN,512,15,16,24,0,158,78,0,0
105875,CAN,256,100,107,82,91,121,0,0,0
105887,CAN,512,172,16,35,254,160,79,0,0
105900,CAN,256,186,82,32,54,211,254,0,0
105912,CAN,512,73,16,65,0,151,82,0,0
105925,CAN,256,120,102,69,84,137,255,0,0
105937,CAN,512,175,16,205,0,166,79,0,0
105950,CAN,256,17,102,41,106,182,255,0,0
105962,CAN,512,179,16,198,254,172,91,0,0
105975,CAN,256,3,110,49,103,250,0,0,0
105987,CAN,512,138,16,82,255,173,92,0,0
106000,CAN,256,199,124,101,95,226,255,0,0
106012,CAN,512,42,16,130,255,150,77,0,0
106025,CAN,256,107,91,36,72,211,255,0,0
106037,CAN,512,64,16,99,253,142,85,0,0
106050,CAN,256,151,71,47,79,55,0,0,0
106062,CAN,512,83,16,14,2,140,83,0,0
106075,CAN,256,50,89,69,86,241,0,0,0
106087,CAN,512,234,15,116,255,164,92,0,0
106100,CAN,256,84,82,51,76,17,0,0,0
106112,CAN,512,36,16,122,255,155,83,0,0
106125,CAN,256,27,89,25,139,163,0,0,0
106137,CAN,512,146,16,134,252,149,86,0,0
106150,CAN,256,197,72,67,72,214,254,0,0
106162,CAN,512,89,16,40,253,166,79,0,0
106175,CAN,256,168,92,73,68,67,255,0,0
106187,CAN,512,93,16,227,255,158,94,0,0
106200,CAN,256,173,107,44,107,43,0,0,0
106212,CAN,512,59,16,173,3,161,89,0,0
106225,CAN,256,149,93,45,156,112,255,0,0
106237,CAN,512,200,16,191,255,164,87,0,0
106250,CAN,256,61,115,29,139,11,255,0,0
106262,CAN,512,68,16,181,252,155,90,0,0
106275,CAN,256,92,90,68,75,221,255,0,0
106287,CAN,512,112,16,143,254,171,83,0,0
106300,CAN,256,101,88,79,88,163,255,0,0
106312,CAN,512,1,16,118,3,162,86,0,0
