relative_ms,protocol,can_id,byte0,byte1,byte2,byte3,byte4,byte5,byte6,byte7
90012,CAN,512,216,16,199,1,148,83,0,0
90025,CAN,256,217,100,66,136,252,255,0,0
90037,CAN,512,185,16,123,253,152,80,0,0
90050,CAN,256,212,78,47,83,51,255,0,0
90062,CAN,512,101,16,220,251,161,84,0,0
90075,CAN,256,18,74,73,91,212,254,0,0
90087,CAN,512,148,16,123,253,157,91,0,0
90100,CAN,256,124,91,72,84,193,0,0,0
90112,CAN,512,162,16,69,0,153,80,0,0
90125,CAN,256,97,100,60,111,4,255,0,0
90137,CAN,512,113,16,89,254,171,81,0,0
90150,CAN,256,39,102,31,97,41,0,0,0
90162,CAN,512,180,16,120,1,159,86,0,0
90175,CAN,256,142,80,64,96,107,255,0,0
90187,CAN,512,48,16,108,255,154,75,0,0
90200,CAN,256,20,85,42,92,192,1,0,0
90212,CAN,512,106,16,190,255,158,82,0,0
90225,CAN,256,137,83,34,124,159,0,0,0
90237,CAN,512,165,16,192,255,155,88,0,0
90250,CAN,256,204,90,48,120,161,255,0,0
90262,CAN,512,81,16,77,1,169,85,0,0
90275,CAN,256,138,116,76,101,46,0,0,0
90287,CAN,512,52,16,139,0,146,79,0,0
90300,CAN,256,1,116,74,78,130,0,0,0
90312,CAN,512,196,16,44,1,162,92,0,0
90325,CAN,256,116,87,62,121,173,0,0,0
90337,CAN,512,101,16,34,1,173,86,0,0
90350,CAN,256,111,110,64,118,226,254,0,0
90362,CAN,512,141,16,145,255,163,83,0,0
90375,CAN,256,86,92,43,136,113,255,0,0
90387,CAN,512,76,16,119,254,161,88,0,0
90400,CAN,256,204,103,66,101,67,0,0,0
90412,CAN,512,54,16,115,0,159,94,0,0
90425,CAN,256,94,68,64,123,224,0,0,0
90437,CAN,512,221,15,37,0,168,81,0,0
90450,CAN,256,174,106,69,133,84,0,0,0
90462,CAN,512,112,16,254,255,166,78,0,0
90475,CAN,256,153,89,43,94,135,255,0,0
90487,CAN,512,30,16,73,2,161,77,0,0
90500,CAN,256,186,96,78,80,142,0,0,0
90512,CAN,512,93,16,78,255,164,84,0,0
90525,CAN,256,3,82,42,128,33,255,0,0
90537,CAN,512,88,16,9,254,161,83,0,0
90550,CAN,256,158,85,54,103,229,0,0,0
90562,CAN,512,78,16,42,254,153,87,0,0
90575,CAN,256,140,84,39,105,131,1,0,0
90587,CAN,512,37,16,110,254,156,84,0,0
90600,CAN,256,181,92,58,113,170,255,0,0
90612,CAN,512,79,16,7,1,169,88,0,0
90625,CAN,256,93,101,30,120,208,254,0,0
90637,CAN,512,88,16,107,253,171,83,0,0
90650,CAN,256,40,63,75,89,117,0,0,0
90662,CAN,512,248,16,235,255,168,89,0,0
90675,CAN,256,121,80,78,86,172,0,0,0
90687,CAN,512,145,16,135,254,144,83,0,0
90700,CAN,256,84,95,17,109,79,0,0,0
90712,CAN,512,39,16,254,4,174,89,0,0
90725,CAN,256,254,101,112,77,140,1,0,0
90737,CAN,512,86,16,208,254,166,85,0,0
90750,CAN,256,207,120,41,104,152,255,0,0
90762,CAN,512,82,16,12,3,159,80,0,0
90775,CAN,256,107,68,64,141,142,255,0,0
90787,CAN,512,165,16,173,255,161,87,0,0
90800,CAN,256,14,101,34,85,151,254,0,0
90812,CAN,512,130,16,161,1,168,95,0,0
90825,CAN,256,100,97,59,171,116,254,0,0
90837,CAN,512,126,16,84,0,162,81,0,0
90850,CAN,256,11,103,27,91,64,0,0,0
90862,CAN,512,134,16,167,1,171,85,0,0
90875,CAN,256,225,100,68,85,54,0,0,0
90887,CAN,512,117,16,172,1,145,83,0,0
90900,CAN,256,84,81,73,120,118,0,0,0
90912,CAN,512,93,16,104,4,160,82,0,0
90925,CAN,256,112,93,66,104,127,255,0,0
90937,CAN,512,220,16,94,254,157,91,0,0
90950,CAN,256,10,95,58,111,234,255,0,0
90962,CAN,512,224,15,79,2,185,88,0,0
90975,CAN,256,218,92,67,147,165,0,0,0
90987,CAN,512,227,15,170,255,152,92,0,0
91000,CAN,256,159,60,72,87,6,255,0,0
91012,CAN,512,123,16,213,1,171,85,0,0
91025,CAN,256,136,85,75,86,88,1,0,0
91037,CAN,512,199,15,115,1,155,84,0,0
91050,CAN,256,118,95,68,104,221,254,0,0
91062,CAN,512,58,16,33,0,157,83,0,0
91075,CAN,256,15,108,68,136,81,255,0,0
91087,CAN,512,129,16,71,254,149,83,0,0
91100,CAN,256,229,94,84,92,32,255,0,0
91112,CAN,512,195,16,29,254,156,82,0,0
91125,CAN,256,114,88,56,118,158,255,0,0
91137,CAN,512,43,16,7,255,180,94,0,0
91150,CAN,256,158,84,76,92,74,0,0,0
91162,CAN,512,150,16,84,0,157,84,0,0
91175,CAN,256,18,106,61,142,15,0,0,0
91187,CAN,512,143,16,214,253,146,82,0,0
91200,CAN,256,65,98,44,102,217,255,0,0
91212,CAN,512,112,16,189,255,156,85,0,0
91225,CAN,256,202,85,98,114,186,255,0,0
91237,CAN,512,114,16,163,1,158,88,0,0
91250,CAN,256,122,85,98,57,87,0,0,0
91262,CAN,512,82,16,246,252,166,89,0,0
91275,CAN,256,221,114,57,111,154,255,0,0
91287,CAN,512,79,16,245,251,155,85,0,0
91300,CAN,256,77,92,69,125,80,0,0,0
91312,CAN,512,157,16,59,254,163,90,0,0
91325,CAN,256,65,84,19,66,78,0,0,0
91337,CAN,512,101,16,86,0,157,88,0,0
91350,CAN,256,150,98,42,94,172,0,0,0
91362,CAN,512,181,16,53,2,158,79,0,0
91375,CAN,256,156,83,85,116,81,255,0,0
91387,CAN,512,132,16,73,255,155,78,0,0
91400,CAN,256,77,75,4,87,197,254,0,0
91412,CAN,512,76,16,169,254,149,96,0,0
91425,CAN,256,85,109,100,89,41,0,0,0
91437,CAN,512,229,16,252,1,155,87,0,0
91450,CAN,256,159,80,53,139,201,0,0,0
91462,CAN,512,107,16,57,1,156,80,0,0
91475,CAN,256,213,87,62,126,252,255,0,0
91487,CAN,512,148,16,36,1,161,79,0,0
91500,CAN,256,67,106,30,89,46,0,0,0
91512,CAN,512,174,16,190,254,159,78,0,0
91525,CAN,256,221,98,62,106,160,1,0,0
91537,CAN,512,74,16,177,2,152,75,0,0
91550,CAN,256,48,79,48,99,74,1,0,0
91562,CAN,512,23,16,118,2,147,85,0,0
91575,CAN,256,62,88,64,62,223,255,0,0
91587,CAN,512,106,16,184,1,154,81,0,0
91600,CAN,256,243,67,48,77,39,255,0,0
91612,CAN,512,191,16,182,2,151,85,0,0
91625,CAN,256,109,108,30,77,132,255,0,0
91637,CAN,512,110,16,250,0,169,85,0,0
91650,CAN,256,33,104,81,113,62,1,0,0
91662,CAN,512,56,16,225,1,158,89,0,0
91675,CAN,256,224,100,64,97,245,253,0,0
91687,CAN,512,86,16,96,255,161,81,0,0
91700,CAN,256,64,72,56,90,42,0,0,0
91712,CAN,512,27,16,220,254,155,80,0,0
91725,CAN,256,110,80,84,68,166,255,0,0
91737,CAN,512,114,16,65,251,166,86,0,0
91750,CAN,256,255,79,49,124,184,255,0,0
91762,CAN,512,66,16,72,1,166,93,0,0
91775,CAN,256,223,105,72,88,23,1,0,0
91787,CAN,512,105,16,102,255,159,90,0,0
91800,CAN,256,6,94,65,102,107,255,0,0
91812,CAN,512,220,16,179,1,169,84,0,0
91825,CAN,256,76,108,64,88,153,1,0,0
91837,CAN,512,161,16,170,255,167,82,0,0
91850,CAN,256,140,106,15,81,99,0,0,0
91862,CAN,512,233,16,71,1,146,84,0,0
91875,CAN,256,3,74,38,113,201,254,0,0
91887,CAN,512,191,16,134,255,156,75,0,0
91900,CAN,256,4,115,39,91,236,255,0,0
91912,CAN,512,116,16,50,0,163,83,0,0
91925,CAN,256,92,113,42,97,64,255,0,0
91937,CAN,512,26,16,188,254,180,89,0,0
91950,CAN,256,146,108,69,77,216,1,0,0
91962,CAN,512,78,16,50,254,156,84,0,0
91975,CAN,256,14,80,0,91,121,0,0,0
91987,CAN,512,230,15,135,0,169,88,0,0
92000,CAN,256,209,110,82,86,29,1,0,0
92012,CAN,512,156,16,117,255,158,90,0,0
92025,CAN,256,184,95,34,68,189,0,0,0
92037,CAN,512,222,16,82,254,165,84,0,0
92050,CAN,256,100,97,34,95,22,2,0,0
92062,CAN,512,201,15,111,252,167,90,0,0
92075,CAN,256,255,90,79,76,58,255,0,0
92087,CAN,512,229,15,5,255,155,82,0,0
92100,CAN,256,33,103,40,137,214,255,0,0
92112,CAN,512,38,16,53,3,147,79,0,0
92125,CAN,256,77,101,28,130,85,0,0,0
92137,CAN,512,4,17,234,2,154,89,0,0
92150,CAN,256,106,75,89,86,173,0,0,0
92162,CAN,512,102,16,182,4,152,82,0,0
92175,CAN,256,124,121,68,91,139,255,0,0
92187,CAN,512,218,15,39,3,160,86,0,0
92200,CAN,256,28,100,71,111,208,0,0,0
92212,CAN,512,69,16,210,254,153,82,0,0
92225,CAN,256,125,92,38,111,196,255,0,0
92237,CAN,512,164,16,240,0,154,84,0,0
92250,CAN,256,238,109,48,119,180,1,0,0
92262,CAN,512,107,16,128,254,151,89,0,0
92275,CAN,256,195,104,54,93,162,0,0,0
92287,CAN,512,218,16,73,253,156,82,0,0
92300,CAN,256,75,64,69,89,247,255,0,0
92312,CAN,512,109,16,230,0,161,84,0,0
92325,CAN,256,209,90,62,82,166,255,0,0
92337,CAN,512,166,16,172,254,161,84,0,0
92350,CAN,256,57,90,90,84,153,255,0,0
92362,CAN,512,150,16,164,254,161,88,0,0
92375,CAN,256,150,85,14,94,43,0,0,0
92387,CAN,512,234,16,1,252,151,79,0,0
92400,CAN,256,144,99,59,128,75,0,0,0
92412,CAN,512,110,17,4,2,156,87,0,0
92425,CAN,256,47,78,61,118,222,253,0,0
92437,CAN,512,29,16,73,0,155,84,0,0
92450,CAN,256,59,120,59,76,180,255,0,0
92462,CAN,512,82,16,218,254,167,84,0,0
92475,CAN,256,159,103,90,91,133,255,0,0
92487,CAN,512,82,16,137,254,144,87,0,0
92500,CAN,256,6,66,49,109,140,255,0,0
92512,CAN,512,203,16,147,254,163,84,0,0
92525,CAN,256,167,64,53,99,62,0,0,0
92537,CAN,512,102,16,13,1,164,82,0,0
92550,CAN,256,181,88,37,102,105,255,0,0
92562,CAN,512,17,16,28,1,158,85,0,0
92575,CAN,256,252,96,70,103,13,0,0,0
92587,CAN,512,55,16,217,3,154,79,0,0
92600,CAN,256,177,83,49,78,80,0,0,0
92612,CAN,512,251,15,42,4,165,89,0,0
92625,CAN,256,239,82,60,122,109,254,0,0
92637,CAN,512,61,16,113,255,162,81,0,0
92650,CAN,256,141,104,63,121,45,0,0,0
92662,CAN,512,224,15,115,1,160,79,0,0
92675,CAN,256,36,101,41,94,86,1,0,0
92687,CAN,512,128,16,67,1,155,88,0,0
92700,CAN,256,191,90,42,99,183,0,0,0
92712,CAN,512,157,16,17,254,161,84,0,0
92725,CAN,256,34,86,83,101,47,0,0,0
92737,CAN,512,179,16,218,254,153,70,0,0
92750,CAN,256,110,83,80,101,44,0,0,0
92762,CAN,512,143,16,240,255,147,84,0,0
92775,CAN,256,178,80,75,131,227,254,0,0
92787,CAN,512,113,16,236,254,160,76,0,0
92800,CAN,256,2,89,54,117,247,254,0,0
92812,CAN,512,13,16,3,3,152,78,0,0
92825,CAN,256,140,91,37,109,139,254,0,0
92837,CAN,512,211,15,213,0,158,74,0,0
92850,CAN,256,145,79,36,91,72,1,0,0
92862,CAN,512,99,16,61,255,167,84,0,0
92875,CAN,256,63,82,81,98,62,255,0,0
92887,CAN,512,48,16,92,250,155,89,0,0
92900,CAN,256,61,90,40,126,109,255,0,0
92912,CAN,512,100,16,136,255,161,80,0,0
92925,CAN,256,211,70,31,78,86,255,0,0
92937,CAN,512,114,16,250,254,162,86,0,0
92950,CAN,256,172,71,84,90,221,255,0,0
92962,CAN,512,135,16,219,0,169,83,0,0
92975,CAN,256,0,86,82,126,223,255,0,0
92987,CAN,512,199,16,193,1,148,93,0,0
93000,CAN,256,224,83,66,102,2,1,0,0
93012,CAN,512,169,15,194,0,159,82,0,0
93025,CAN,256,23,90,83,125,3,0,0,0
93037,CAN,512,180,16,43,254,167,83,0,0
93050,CAN,256,9,77,71,89,171,1,0,0
93062,CAN,512,214,15,39,255,165,88,0,0
93075,CAN,256,84,91,42,69,174,1,0,0
93087,CAN,512,68,16,246,252,159,85,0,0
93100,CAN,256,26,83,40,165,227,254,0,0
93112,CAN,512,20,16,226,255,160,80,0,0
93125,CAN,256,213,62,68,94,100,255,0,0
93137,CAN,512,96,16,115,0,147,79,0,0
93150,CAN,256,4,96,38,88,136,254,0,0
93162,CAN,512,46,16,52,4,161,87,0,0
93175,CAN,256,90,95,71,96,216,0,0,0
93187,CAN,512,59,16,233,254,155,85,0,0
93200,CAN,256,214,112,50,123,214,255,0,0
93212,CAN,512,82,16,151,0,158,90,0,0
93225,CAN,256,83,101,73,107,161,0,0,0
93237,CAN,512,98,16,50,3,161,88,0,0
93250,CAN,256,2,90,54,85,239,255,0,0
93262,CAN,512,125,16,131,254,165,90,0,0
93275,CAN,256,207,82,70,77,249,255,0,0
93287,CAN,512,143,16,101,254,162,80,0,0
93300,CAN,256,236,106,53,135,102,0,0,0
93312,CAN,512,120,16,162,255,162,80,0,0
93325,CAN,256,64,64,63,96,219,255,0,0
93337,CAN,512,118,16,193,0,160,91,0,0
93350,CAN,256,81,104,57,120,106,255,0,0
93362,CAN,512,119,16,44,254,149,80,0,0
93375,CAN,256,114,80,70,116,133,1,0,0
93387,CAN,512,56,16,80,255,163,77,0,0
93400,CAN,256,180,99,113,81,22,0,0,0
93412,CAN,512,190,16,137,3,162,78,0,0
93425,CAN,256,17,106,58,78,12,1,0,0
93437,CAN,512,111,16,224,0,148,90,0,0
93450,CAN,256,135,95,87,99,134,0,0,0
93462,CAN,512,133,16,115,255,172,78,0,0
93475,CAN,256,39,96,38,79,178,255,0,0
93487,CAN,512,48,16,125,0,158,80,0,0
93500,CAN,256,127,86,31,65,75,254,0,0
93512,CAN,512,167,16,152,0,159,83,0,0
93525,CAN,256,238,107,59,114,162,255,0,0
93537,CAN,512,193,15,245,0,173,72,0,0
93550,CAN,256,124,98,90,89,125,255,0,0
93562,CAN,512,124,16,57,4,164,84,0,0
93575,CAN,256,146,86,62,90,192,255,0,0
93587,CAN,512,221,15,117,1,158,83,0,0
93600,CAN,256,122,98,76,101,10,0,0,0
93612,CAN,512,63,16,61,2,144,87,0,0
93625,CAN,256,170,106,65,101,202,0,0,0
93637,CAN,512,74,16,198,0,152,81,0,0
93650,CAN,256,5,93,90,132,148,255,0,0
93662,CAN,512,106,16,25,2,161,81,0,0
93675,CAN,256,166,96,60,75,121,1,0,0
93687,CAN,512,141,16,94,255,164,78,0,0
93700,CAN,256,82,107,67,91,63,0,0,0
93712,CAN,512,175,15,2,0,168,78,0,0
93725,CAN,256,237,76,86,86,62,255,0,0
93737,CAN,512,238,15,224,255,151,83,0,0
93750,CAN,256,225,83,77,106,41,255,0,0
93762,CAN,512,190,16,48,255,181,81,0,0
93775,CAN,256,245,100,75,81,131,0,0,0
93787,CAN,512,97,16,6,1,165,86,0,0
93800,CAN,256,229,85,60,103,217,255,0,0
93812,CAN,512,154,16,187,254,154,79,0,0
93825,CAN,256,165,76,89,135,94,0,0,0
93837,CAN,512,206,16,165,255,147,88,0,0
93850,CAN,256,48,74,32,89,92,1,0,0
93862,CAN,512,61,16,73,254,172,80,0,0
93875,CAN,256,167,101,39,116,74,255,0,0
93887,CAN,512,94,16,39,0,153,85,0,0
93900,CAN,256,165,83,72,79,194,0,0,0
93912,CAN,512,16,17,239,253,151,95,0,0
93925,CAN,256,159,92,90,95,115,1,0,0
93937,CAN,512,14,16,89,254,163,85,0,0
93950,CAN,256,2,78,76,95,56,254,0,0
93962,CAN,512,19,16,12,1,158,86,0,0
93975,CAN,256,243,73,62,100,94,255,0,0
93987,CAN,512,103,16,218,0,155,84,0,0
94000,CAN,256,62,86,98,77,200,255,0,0
94012,CAN,512,95,16,67,1,155,82,0,0
94025,CAN,256,62,87,53,84,206,0,0,0
94037,CAN,512,138,16,198,0,169,85,0,0
94050,CAN,256,251,86,59,79,39,254,0,0
94062,CAN,512,162,16,173,1,163,80,0,0
94075,CAN,256,93,94,83,116,148,0,0,0
94087,CAN,512,48,16,61,0,159,87,0,0
94100,CAN,256,90,78,34,131,148,255,0,0
94112,CAN,512,52,16,12,2,157,89,0,0
94125,CAN,256,190,90,17,72,159,0,0,0
94137,CAN,512,86,16,105,3,163,82,0,0
94150,CAN,256,39,104,96,87,130,255,0,0
94162,CAN,512,107,16,145,0,164,79,0,0
94175,CAN,256,74,90,67,106,246,0,0,0
94187,CAN,512,43,16,94,251,155,84,0,0
94200,CAN,256,111,84,67,115,81,0,0,0
94212,CAN,512,126,16,120,253,165,87,0,0
94225,CAN,256,27,109,92,70,226,254,0,0
94237,CAN,512,126,16,199,255,158,80,0,0
94250,CAN,256,201,66,32,99,211,255,0,0
94262,CAN,512,232,16,184,254,153,88,0,0
94275,CAN,256,158,107,23,76,174,254,0,0
94287,CAN,512,174,15,90,255,146,91,0,0
94300,CAN,256,238,103,50,112,137,0,0,0
94312,CAN,512,109,16,77,1,153,87,0,0
94325,CAN,256,110,96,18,128,7,255,0,0
94337,CAN,512,42,16,203,255,155,79,0,0
94350,CAN,256,160,64,124,101,232,254,0,0
94362,CAN,512,148,16,255,254,169,75,0,0
94375,CAN,256,140,78,41,95,119,255,0,0
94387,CAN,512,117,16,229,2,166,84,0,0
94400,CAN,256,253,102,67,105,37,0,0,0
94412,CAN,512,85,16,19,1,165,85,0,0
94425,CAN,256,83,111,12,73,49,0,0,0
94437,CAN,512,199,16,30,3,158,84,0,0
94450,CAN,256,18,95,39,85,160,0,0,0
94462,CAN,512,74,16,162,253,155,87,0,0
94475,CAN,256,117,90,33,89,51,255,0,0
94487,CAN,512,48,16,99,0,156,92,0,0
94500,CAN,256,198,80,48,124,240,255,0,0
94512,CAN,512,13,16,95,254,154,81,0,0
94525,CAN,256,44,100,55,90,150,254,0,0
94537,CAN,512,28,16,23,255,150,91,0,0
94550,CAN,256,222,88,89,89,89,0,0,0
94562,CAN,512,226,16,75,0,158,81,0,0
94575,CAN,256,239,99,44,77,242,255,0,0
94587,CAN,512,132,16,53,2,163,83,0,0
94600,CAN,256,111,105,76,95,117,0,0,0
94612,CAN,512,213,16,254,1,150,85,0,0
94625,CAN,256,102,108,69,131,250,0,0,0
94637,CAN,512,74,16,137,0,146,91,0,0
94650,CAN,256,136,87,58,110,69,0,0,0
94662,CAN,512,41,16,149,254,166,79,0,0
94675,CAN,256,252,94,78,107,101,0,0,0
94687,CAN,512,39,16,169,1,153,86,0,0
94700,CAN,256,248,101,51,107,145,0,0,0
94712,CAN,512,146,16,230,252,148,83,0,0
94725,CAN,256,248,92,45,65,42,1,0,0
94737,CAN,512,73,16,73,2,159,82,0,0
94750,CAN,256,42,107,61,78,13,254,0,0
94762,CAN,512,176,16,31,0,155,75,0,0
94775,CAN,256,47,88,64,105,6,1,0,0
94787,CAN,512,110,16,85,255,158,77,0,0
94800,CAN,256,93,116,56,91,123,254,0,0
94812,CAN,512,165,16,71,251,159,91,0,0
94825,CAN,256,0,85,79,81,218,0,0,0
94837,CAN,512,117,16,40,1,172,88,0,0
94850,CAN,256,133,73,50,141,139,0,0,0
94862,CAN,512,50,17,135,2,162,82,0,0
94875,CAN,256,245,118,65,89,41,0,0,0
94887,CAN,512,248,15,204,254,160,81,0,0
94900,CAN,256,79,96,78,60,133,0,0,0
94912,CAN,512,52,16,183,255,163,84,0,0
94925,CAN,256,80,72,45,145,41,1,0,0
94937,CAN,512,128,16,219,254,155,83,0,0
94950,CAN,256,222,97,62,55,40,255,0,0
94962,CAN,512,144,16,186,0,156,83,0,0
94975,CAN,256,237,109,47,91,207,0,0,0
94987,CAN,512,36,16,84,253,154,94,0,0
95000,CAN,256,238,100,58,94,179,255,0,0
95012,CAN,512,134,16,220,255,150,85,0,0
95025,CAN,256,26,93,56,74,156,254,0,0
95037,CAN,512,146,16,217,254,150,77,0,0
95050,CAN,256,16,61,90,78,65,1,0,0
95062,CAN,512,48,16,128,253,152,86,0,0
95075,CAN,256,214,100,60,111,122,254,0,0
95087,CAN,512,62,16,209,255,174,91,0,0
95100,CAN,256,63,86,56,70,122,255,0,0
95112,CAN,512,129,16,181,0,158,86,0,0
95125,CAN,256,119,86,23,93,189,254,0,0
95137,CAN,512,172,16,14,0,156,95,0,0
95150,CAN,256,174,108,68,101,97,255,0,0
95162,CAN,512,11,16,52,1,149,90,0,0
95175,CAN,256,205,93,88,54,208,254,0,0
95187,CAN,512,10,16,235,252,172,88,0,0
95200,CAN,256,181,112,43,102,108,0,0,0
95212,CAN,512,1,17,73,253,151,90,0,0
95225,CAN,256,176,97,38,86,62,1,0,0
95237,CAN,512,177,16,163,1,151,91,0,0
95250,CAN,256,48,108,59,145,29,0,0,0
95262,CAN,512,11,16,135,1,166,91,0,0
95275,CAN,256,97,104,47,96,41,1,0,0
95287,CAN,512,230,15,44,254,166,86,0,0
95300,CAN,256,4,101,81,108,110,254,0,0
95312,CAN,512,138,16,192,254,150,88,0,0
95325,CAN,256,193,69,75,93,36,255,0,0
95337,CAN,512,202,16,158,253,175,86,0,0
95350,CAN,256,84,99,41,98,85,0,0,0
95362,CAN,512,179,16,141,254,155,79,0,0
95375,CAN,256,164,73,85,43,8,254,0,0
95387,CAN,512,158,16,31,254,167,93,0,0
95400,CAN,256,18,73,65,102,242,0,0,0
95412,CAN,512,86,16,178,253,158,92,0,0
95425,CAN,256,223,101,54,98,158,255,0,0
95437,CAN,512,151,16,61,255,169,81,0,0
95450,CAN,256,146,92,76,66,92,0,0,0
95462,CAN,512,208,16,222,255,149,76,0,0
95475,CAN,256,42,114,58,112,180,0,0,0
95487,CAN,512,16,16,43,254,154,86,0,0
95500,CAN,256,243,97,49,109,133,255,0,0
95512,CAN,512,23,17,164,1,157,91,0,0
95525,CAN,256,19,98,73,123,228,255,0,0
95537,CAN,512,99,16,95,254,165,80,0,0
95550,CAN,256,68,100,53,128,212,0,0,0
95562,CAN,512,136,16,197,0,167,79,0,0
95575,CAN,256,170,98,28,95,82,0,0,0
95587,CAN,512,144,16,11,252,153,90,0,0
95600,CAN,256,156,100,58,128,216,255,0,0
95612,CAN,512,74,16,115,254,160,77,0,0
95625,CAN,256,77,98,76,53,179,0,0,0
95637,CAN,512,165,16,180,1,150,81,0,0
95650,CAN,256,236,97,51,92,31,1,0,0
95662,CAN,512,49,16,62,255,157,89,0,0
95675,CAN,256,155,82,69,70,233,0,0,0
95687,CAN,512,77,16,225,254,166,79,0,0
95700,CAN,256,144,79,61,106,153,0,0,0
95712,CAN,512,93,16,193,2,163,83,0,0
95725,CAN,256,85,105,32,72,18,255,0,0
95737,CAN,512,230,15,177,2,162,82,0,0
95750,CAN,256,114,90,57,96,97,255,0,0
95762,CAN,512,75,16,77,5,160,87,0,0
95775,CAN,256,73,106,86,104,142,0,0,0
95787,CAN,512,165,16,158,255,145,88,0,0
95800,CAN,256,236,92,51,65,108,255,0,0
95812,CAN,512,235,15,242,0,170,84,0,0
95825,CAN,256,61,99,39,90,209,255,0,0
95837,CAN,512,41,16,135,255,152,80,0,0
95850,CAN,256,196,87,69,113,10,0,0,0
95862,CAN,512,241,15,157,255,174,87,0,0
95875,CAN,256,176,114,17,89,97,255,0,0
95887,CAN,512,219,16,91,251,155,84,0,0
95900,CAN,256,32,53,38,110,3,255,0,0
95912,CAN,512,184,16,78,255,158,76,0,0
95925,CAN,256,57,108,44,106,30,0,0,0
95937,CAN,512,190,16,22,255,159,87,0,0
95950,CAN,256,13,113,68,116,20,0,0,0
95962,CAN,512,173,15,243,255,155,88,0,0
95975,CAN,256,1,98,28,79,218,254,0,0
95987,CAN,512,122,16,141,254,176,83,0,0
96000,CAN,256,229,99,62,81,48,1,0,0
96012,CAN,512,182,16,208,0,161,89,0,0
96025,CAN,256,49,95,75,98,46,0,0,0
96037,CAN,512,81,16,36,255,157,92,0,0
96050,CAN,256,63,119,39,81,205,255,0,0
96062,CAN,512,80,16,62,255,158,83,0,0
96075,CAN,256,183,84,68,115,142,0,0,0
96087,CAN,512,164,15,229,1,154,82,0,0
96100,CAN,256,130,108,49,70,50,255,0,0
96112,CAN,512,83,16,16,254,162,85,0,0
96125,CAN,256,14,123,81,88,165,0,0,0
96137,CAN,512,127,16,51,1,152,86,0,0
96150,CAN,256,84,90,77,109,123,255,0,0
96162,CAN,512,40,16,214,2,153,81,0,0
96175,CAN,256,196,100,58,76,193,0,0,0
96187,CAN,512,143,16,200,253,170,86,0,0
96200,CAN,256,145,82,68,94,76,0,0,0
96212,CAN,512,107,16,145,253,157,91,0,0
96225,CAN,256,112,94,90,113,78,0,0,0
96237,CAN,512,112,16,174,251,169,81,0,0
96250,CAN,256,217,75,66,49,25,255,0,0
96262,CAN,512,41,16,83,1,153,89,0,0
96275,CAN,256,220,104,54,106,36,255,0,0
96287,CAN,512,113,16,119,254,166,88,0,0
96300,CAN,256,235,93,75,104,243,255,0,0
96312,CAN,512,91,16,119,0,154,82,0,0
96325,CAN,256,62,78,16,76,218,0,0,0
96337,CAN,512,120,16,136,4,166,86,0,0
96350,CAN,256,199,93,62,81,223,254,0,0
96362,CAN,512,184,16,252,254,153,82,0,0
96375,CAN,256,48,103,57,101,158,0,0,0
96387,CAN,512,131,16,98,255,142,86,0,0
96400,CAN,256,155,98,47,86,132,0,0,0
96412,CAN,512,4,16,31,255,165,88,0,0
96425,CAN,256,216,80,95,113,239,255,0,0
96437,CAN,512,100,16,128,255,146,84,0,0
96450,CAN,256,241,98,102,91,76,0,0,0
96462,CAN,512,17,16,30,0,175,83,0,0
96475,CAN,256,157,93,32,61,161,0,0,0
96487,CAN,512,84,16,224,255,149,80,0,0
96500,CAN,256,174,64,79,98,137,0,0,0
96512,CAN,512,12,16,180,2,153,92,0,0
96525,CAN,256,50,83,42,124,10,0,0,0
96537,CAN,512,71,16,68,254,164,89,0,0
96550,CAN,256,184,85,46,115,205,255,0,0
96562,CAN,512,65,16,77,3,150,82,0,0
96575,CAN,256,246,88,29,117,73,255,0,0
96587,CAN,512,232,16,182,0,157,81,0,0
96600,CAN,256,216,113,84,108,254,254,0,0
96612,CAN,512,44,16,198,255,155,84,0,0
96625,CAN,256,100,80,35,96,245,255,0,0
96637,CAN,512,66,16,53,253,151,85,0,0
96650,CAN,256,42,110,67,72,5,0,0,0
96662,CAN,512,226,15,143,253,158,74,0,0
96675,CAN,256,23,104,41,135,11,0,0,0
96687,CAN,512,202,16,98,253,165,77,0,0
96700,CAN,256,97,87,63,111,91,0,0,0
96712,CAN,512,210,16,248,3,140,86,0,0
96725,CAN,256,38,89,48,117,167,0,0,0
96737,CAN,512,209,16,36,1,149,74,0,0
96750,CAN,256,78,124,81,83,130,255,0,0
96762,CAN,512,66,16,165,255,160,89,0,0
96775,CAN,256,15,119,78,75,64,255,0,0
96787,CAN,512,95,16,147,0,153,90,0,0
96800,CAN,256,2,90,33,76,252,1,0,0
96812,CAN,512,237,15,106,3,157,82,0,0
96825,CAN,256,33,103,46,123,18,0,0,0
96837,CAN,512,93,16,20,1,164,88,0,0
96850,CAN,256,86,94,83,102,222,255,0,0
96862,CAN,512,201,16,142,254,161,82,0,0
96875,CAN,256,208,97,48,101,160,255,0,0
96887,CAN,512,195,16,140,255,170,87,0,0
96900,CAN,256,120,94,39,82,244,255,0,0
96912,CAN,512,69,16,112,255,161,89,0,0
96925,CAN,256,131,100,56,124,187,254,0,0
96937,CAN,512,69,16,23,2,174,75,0,0
96950,CAN,256,93,91,62,106,179,255,0,0
96962,CAN,512,8,16,111,1,160,92,0,0
96975,CAN,256,152,104,85,127,39,255,0,0
